Presbytery,Church,Phone,Website,Email,Pastor,Review Date,Elders on Website? (Y/N),Deacons on Website? (Y/N),Other Staff on Website? (Y/N),Shepherdesses? (Y/N),Deaconesses? (Y/N),Website Status
Great Lakes,Christ Presbyterian Church,2.65994E+11,christchurchmalawi.org,conmakhalira@yahoo.com,Rev. Confex Makhalira,09-27-25,Y,Y,Y,N,N,Functional
Great Lakes,"Christ Presbyterian Church, PCA",2485479585,-,-,Rev. Adam Thomas,N/A,,,,,,No Website
Great Lakes,Christ the King PCA,616-690-8609,christthekinghastings.org,ctkpcahastings@gmail.com,Rev. Phillip Peter Adams,09-27-25,Y,Y,N,N,N,Functional
Great Lakes,Cornerstone PCA,231-974-2231,www.cornerstonepca.church,info@cornerstonepca.church,Rev. Matthew S. Luchenbill,09-27-25,Y,N,N,N,,Functional
Great Lakes,Covenant Presbyterian Church,616-355-2036,www.covenantprez.com,ken@covenantprez.com,Rev. Kenneth E. Klett,09-27-25,N,N,N,,,Functional
Great Lakes,Faith Presbyterian Church,616-481-3347,fpcgrandville.org,dan@fpcgrandville.org,Rev. Dan Naulty,09-27-25,Y,Y,Y,N,N,Functional
Great Lakes,Fellowship Reformed Church (PCA),989-236-1145,www.fellowshipreformedchurch.org/,devon@fellowshipmp.org,Rev. Devon Rossman,09-27-25,Y,N,N,N,,Functional
Great Lakes,First Presbyterian Church,989-269-7161,badaxefirstpresbyterian.org,presballh@yahoo.com,Rev. Scott McDermand,09-27-25,Y,Y,N,N,N,Functional
Great Lakes,First Presbyterian Church,734-676-1510,-,-,Rev. Aaron Carr,N/A,,,,,,No Website
Great Lakes,Good Shepherd Presbyterian Church,219-464-8435,www.goodshepherdpca.net,info@goodshepherdpca.net,Rev. Andrew M. Gretzinger,09-27-25,Y,Y,N,N,N,Functional
Great Lakes,Good Shepherd Presbyterian Church,269-254-8820,www.gskalamazoo.org,neil@gskalamazoo.org,Rev. Neil Quinn,09-27-25,Y,N,Y,N,,Functional
Great Lakes,Grace Presbyterian Church of Dearborn,313-550-9462,www.gracedearborn.com/,jerry@gracedearborn.com,Rev. Jerry Riendeau,09-27-25,Y,N,Y,N,,Functional
Great Lakes,Gracehill Church,616-227-8813,gracehillgr.org,office@gracehillgr.org,Rev. Ben Seneker,09-27-25,N,N,Y,,,Functional
Great Lakes,Heart City Church,574-536-8831,heartcitychurch.org,info@heartcitychurch.org,Rev. Joel Irvin,09-27-25,N,N,N,,,Functional
Great Lakes,Hudsonville Reformed Church,616-669-1040,hudref.org,info@hudref.org,Rev. Chad DeGraff,09-27-25,Y,Y,Y,N,N,Functional
Great Lakes,Immanuel Clarkston PCA,810-305-3499,www.immanuelclarkston.com,micah@immanuelclarkston.com,Rev. Micah Jelinek,09-27-25,N,N,N,,,Functional
Great Lakes,Knox Presbyterian Church,586-469-8500,www.knoxpca.org,office@knoxpca.org,Dr. Douglas Weir Graham,09-27-25,Y,N,Y,N,,Functional
Great Lakes,Michiana Covenant PCA,574-273-5906,www.michianacovenant.org,secretary@michianacovenant.org,Rev. Peter J. Wallace,09-27-25,Y,Y,N,N,N,Functional
Great Lakes,New City Fellowship,6164273088,newcitygr.org,admin@newcitygr.org,Rev. DeMyron Haynes,09-27-25,Y,N,Y,N,,Functional
Great Lakes,New City Presbyterian Church,248-808-2523,www.newcitypc.org,session@newcitypc.org,Rev. Tommy Myrick,09-27-25,Y,N,Y,N,,Functional
Great Lakes,Pathway Covenant Presbyterian Church,810-844-1362,www.pathwaypca.com,pathwaybrighton@gmail.com,Rev. Andrew Chesebro,09-27-25,Y,Y,N,N,N,Functional
Great Lakes,Providence Presbyterian Church,260-229-8975,https://providencefw.org,pastortony@providencefortwayne.org,Rev. Tony Garbarino,09-27-25,Y,Y,N,N,N,Functional
Great Lakes,Red Tree Presbyterian Church,734-746-5022,redtreeannarbor.com,ryan@redtreeannarbor.com,Rev. Ryan Davis McVicar,09-27-25,Y,N,Y,N,,Functional
Great Lakes,Redeemer Presbyterian Church,231-946-1700,redeemertc.org,redeemertc@gmail.com,Rev. Austin Reed,09-27-25,N,N,N,,,Functional
Great Lakes,Redeemer Presbyterian Church,616-994-0280,redeemerholland.org,thebyrdsnest@sbcglobal.net,Rev. Charles Byrd,09-27-25,N,N,N,,,Functional
Great Lakes,Redeemer Presbyterian Church Detroit,313-871-8700,redeemerdetroit.com,info@redeemerdetroit.com,Rev. Jonathan Saunders,09-27-25,Y,N,Y,N,,Functional
Great Lakes,Sojourn Church,-,sojournsterlingheights.com,pastorsteve@sojournsterlingheights.com,Rev. Steven Van Noort,09-27-25,Y,N,Y,N,,Functional
Great Lakes,Trinity Church PCA,616-502-7081,trinityhudsonville.org,jeremy@trinityhudsonville.org,Rev. Jeremy Visser,09-27-25,Y,Y,Y,N,N,Functional
Great Lakes,Trinity Presbyterian Church,219-863-8484,www.demottepca.com,office@demottepca.com,Rev. Stephan Van Eck,09-27-25,Y,N,N,N,,Functional
Great Lakes,Trinity Presbyterian Church Novi,-,trinitynovi.com,trinitynovi@mail.com,-,N/A,,,,,,Broken
Great Lakes,Tyrone Covenant Presbyterian Church,810-629-1261,www.tyronepca.org,secretary@TyronePCA.org,Rev. Lawrence Bowlin,09-27-25,Y,N,Y,N,,Functional
Great Lakes,University Reformed Church,517-351-6810,www.universityreformedchurch.org,urc@urcstaff.org,Rev. Jason M. Helopoulos,09-27-25,Y,Y,Y,N,Y,Functional
Gulf Coast,CenterPoint Church,850-222-4884,www.cptchurch.com,centerpoint@cptchurch.com,Rev. Brian Douglas,09-25-25,N,N,Y,,,Functional
Gulf Coast,Chattahoochee Presbyterian Church,850-272-7120,ugandamission.net/hayes1/cpcgadsden/cpcgadsden.html,r.carpenter18@yahoo.com,Rev. Robert S. Hayes,09-26-25,N,N,N,,,Functional
Gulf Coast,Christ Presbyterian Church,251-633-2002,www.cpcmobile.com,christpres.members@gmail.com,Rev. Joshua Sparkman,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,Christ Redeemer Church,251-533-5711,www.crcmobile.org,ben@crcmobile.org,Rev. Ben Nelson,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,Concord Presbyterian Church,850-932-6243,www.concordpres.com,admin@concordpres.com,Dr. Jon Becker,09-26-25,Y,N,N,N,,Functional
Gulf Coast,Cornerstone Presbyterian Church,850-668-9504,cornerstonepcatlh.com,info@cornerstonepcatlh.com,-,09-26-25,Y,N,N,N,,Functional
Gulf Coast,Covenant Presbyterian Church,850-769-7448,covpca.com,info@covpca.com,Rev. Stephen B. Tipton,09-26-25,Y,Y,N,N,N,Functional
Gulf Coast,Eastern Shore Presbyterian Church,251-928-0977,www.easternshorepca.org,espc@easternshorepca.org,Dr. Gary R. Cox,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,Fairfield Presbyterian Church,850-455-7245,www.fairfieldpca.com,office@fairfieldpca.com,Rev. Rafael P. LaGuardia,09-26-25,Y,Y,N,N,N,Functional
Gulf Coast,First Presbyterian Church,850-785-7423,www.firstprespc.org,fpcpc.32401@comcast.net,Rev. Heath Taws,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,First Presbyterian Church,850-678-2521,www.fpcniceville.org,office@fpcniceville.org,Rev. Joseph C. Grider,09-26-25,N,N,Y,,,Functional
Gulf Coast,First Presbyterian Church,251-368-5453,www.firstpresbyterianatmore.com,firstpresbyterianatmore@frontiernet.net,-,N/A,,,,,,Broken
Gulf Coast,Grace Community Church,251-345-3303,www.gracemobile.org,office@gracemobile.org,Rev. James A. Bryars,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,Grace Fellowship Presbyterian Church,251-968-5302,www.gracefellowshipoffoley.com,gfpca.gulfcoast@gmail.com,Rev. Richard A. Fennig,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,Grace Presbyterian Church,850-973-2692,-,-,-,N/A,,,,,,No Website
Gulf Coast,Grace Redeemer PCA,850-797-8849,www.graceredeemerpca.org,pastortyson@outlook.com,Rev. Tyson Turner,09-26-25,Y,N,N,N,,Functional
Gulf Coast,Gulf Coast Presbyterian Church,678-979-5200,gulfcoastpca.org,bbennett@gulfcoastpca.org,Rev. William Earl Bennett,09-26-25,Y,Y,N,N,N,Functional
Gulf Coast,Lillian Fellowship Church,706-816-1241,www.lillianfellowship.org,contact@lillianfellowship.org,Rev. Dean E. Conkel,09-26-25,Y,N,N,N,,Functional
Gulf Coast,Loxley Presbyterian Church,251-929-4919,loxleypresbyterian.com,loxleypresbyterian@gmail.com,Rev. Andrew Colbert,N/A,,,,,,Broken
Gulf Coast,McIlwain Memorial Presbyterian Church,850-438-5449,www.mcilwain.org,info@mcilwainchurch.org,Rev. David L. McIntosh Jr.,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,New Philadelphia Presbyterian Church,850-566-7015,nppresbyterianchurch.com/,nppcpastor@gmail.com,Rev. Matthew Creamer,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,Pinewoods Presbyterian Church,850-968-9342,www.pinewoodschurch.org,info@pinewoodschurch.org,Rev. Joel Treick,09-26-25,N,N,Y,,,Functional
Gulf Coast,Safe Harbor Presbyterian Church,850-837-2133,www.safeharborpcadestin.org,safeharborpca@gmail.com,Rev. James Calderazzo,09-26-25,N,N,N,,,Functional
Gulf Coast,Warrington Presbyterian Church,850-455-0301,www.wpca.net,office@wpca.net,Rev. Jerry R. Robbins,09-26-25,N,N,Y,,,Functional
Gulf Coast,Westminster Presbyterian Church,850-623-3731,westminstermilton.org,wmpchurchsec@att.net,Rev. Robert S. Hornick,09-26-25,N,N,N,,,Functional
Gulf Coast,Westminster Presbyterian Church,850-368-7668,www.wpc-pca.com,wpcpcaoffice@gmail.com,Rev. Michael Chad Watkins,09-26-25,Y,Y,Y,N,N,Functional
Gulf Coast,Westminster Presbyterian Church,850-894-4233,www.wpctlh.org,seanmcg86@aol.com,Rev. Sean McGowan,09-26-25,N,N,N,,,Functional
Gulf Coast,Wildwood Presbyterian Church,850-894-1400,www.wildwoodtlh.com,info@wildwoodtlh.com,Rev. David McNeely,09-26-25,Y,Y,Y,N,N,Functional
Gulfstream,Boynton Beach Community Church,561-733-9400,www.bbcconline.com,info@bbcconline.com,Rev. Dudley R. Hodges,09-26-25,Y,Y,Y,N,N,Functional
Gulfstream,Christ Community Church PCA Palm Beach,561-793-1007,www.cccpalmbeach.com,info@cccpalmbeach.com,Rev. Peter A. Bartuska,09-26-25,N,N,N,,,Functional
Gulfstream,Christ the King Presbyterian Church,618-444-6006,www.christthekingpsl.com,christthekingpsl@gmail.com,Rev. Jason Paugh,09-26-25,N,N,N,,,Functional
Gulfstream,Cornerstone Presbyterian Church,561-318-1634,www.cornerstone-pca.org,office@cornerstone-pca.org,Rev. Mark Murnan,09-26-25,Y,N,N,N,,Functional
Gulfstream,Emanuel Presbyterian Church,561-577-2140,www.ipemanuel.net,ipemanuel@live.com,Rev. Ederson Emerick,N/A,,,,,,Broken
Gulfstream,Grace Presbyterian Church,772-692-1995,www.gracestuart.com,info@gracestuart.com,Rev. Bernie van Eyk,09-26-25,Y,N,N,N,,Functional
Gulfstream,Lake Osborne Presbyterian Church,561-582-5686,www.lakeosborne.org,info@lakeosborne.org,Rev. Adam Masterson,09-26-25,Y,Y,Y,N,N,Functional
Gulfstream,New Song,561-421-0639,newsongwpb.com,info@newsongwpb.com,Rev. Ronnie Perry,09-26-25,N,N,Y,,,Functional
Gulfstream,Sand Harbor Presbyterian Church,561-316-3862,www.sandharborpca.org,sandharborpresbyterian@gmail.com,Rev. Andrew L. Jacobson,09-26-25,Y,Y,N,N,N,Functional
Gulfstream,Seacrest Presbyterian Church,561-276-5533,www.seacrestchurch.com,spc@seacrestchurch.com,-,09-26-25,Y,Y,Y,N,N,Functional
Gulfstream,Spanish River Church,561-994-5000,www.spanishriver.com,hello@spanishriver.com,Rev. David Patrick Cassidy,09-26-25,Y,Y,Y,N,N,Functional
Gulfstream,Treasure Coast Presbyterian Church,772-223-8718,www.treasurecoastpca.org,admin@treasurecoastpca.org,Rev. Robert Edenfield,09-26-25,Y,Y,Y,N,N,Functional
Gulfstream,Truth Point Church,561-891-9973,www.truthpoint.org,info@truthpoint.org,Rev. Matthew Eusey,09-26-25,Y,Y,Y,N,N,Functional
Heartland,Christ the Redeemer,816-927-1950,christtheredeemer-ls.org,-,Rev. Jason T. Wegener,09-26-25,Y,Y,N,N,N,Functional
Heartland,Evangel Presbyterian Church,316-942-5882,www.evangelpca.org,church@evangelpca.org,Rev. D. Timothy Rackley,09-26-25,Y,Y,Y,N,N,Functional
Heartland,Grace Presbyterian Church,785-843-2005,gpca.church,gracepca@gpca.church,Rev. George S. Boomer,09-26-25,Y,N,Y,N,,Functional
Heartland,Heartland Community Church,316-686-0060,www.heartlandpca.org,isabelle@heartlandpca.org,Rev. Jonathan Whitley,09-26-25,Y,Y,Y,N,N,Functional
Heartland,Kirk of the Plains,316-854-5200,kotp.org,office@kotp.org,Rev. Rick Franks,09-26-25,N,N,N,,,Functional
Heartland,Manhattan Presbyterian Church,785-341-0824,manhattanpres.com,brian@ManhattanPres.com,Rev. Brian Hough,09-26-25,Y,N,Y,N,,Functional
Heartland,New Hope Presbyterian Church in America,913-782-7325,www.newhopepca.net,office@newhopepca.net,Rev. Jim A. Baxter,09-26-25,N,N,Y,,,Functional
Heartland,Oak Hills Presbyterian Church,913-341-4500,www.oakhillspca.com,office@oakhillspca.com,Rev. Dale Thiele,09-26-25,Y,Y,Y,N,N,Functional
Heartland,Park Woods Presbyterian Church,-,parkwoods.org,pastor@parkwoods.org,Rev. Peter Martin Dietsch,09-26-25,N,N,N,,,Functional
Heartland,Redeemer Presbyterian Church,913-685-2322,www.redeemer-pca.org,office@redeemer-pca.org,Dr. Anthony J. Felich,09-26-25,Y,Y,Y,N,N,Functional
Heartland,Salina Presbyterian Church,785-289-5056,www.salinapca.org,salinapca@gmail.com,-,09-26-25,Y,N,N,N,,Functional
Heritage,CenterPoint Church,302-508-5230,www.centerpointpca.org,admin@centerpointpca.org,Rev. David Robert Dorst,09-26-25,Y,Y,Y,N,N,Functional
Heritage,City Church Wilmington,302-409-0229,www.citychurchwilmington.com,info@citychurchwilmington.com,Rev. Jason Sica,09-26-25,N,N,Y,,,Functional
Heritage,Cornerstone Presbyterian Church,610-255-5512,www.cornerstonepca.com,office@cornerstonepca.com,Rev. William Joseph Haines,09-26-25,Y,Y,Y,Y,N,Functional
Heritage,Crossroads Presbyterian Church,302-378-6235,www.crossroadsde.com,office@crossroadsde.com,Rev. Michael Hernandez,09-26-25,Y,Y,Y,N,N,Functional
Heritage,East Gate Presbyterian Church,302-945-5498,www.eastgatepres.org,church@eastgatepres.org,Rev. Kevin Gladding,09-26-25,Y,Y,Y,N,N,Functional
Heritage,Evangelical Presbyterian Church,302-737-2300,www.epcnewark.org,-,Rev. Chad Barber,09-26-25,Y,Y,Y,N,N,Functional
Heritage,Fair Hill Church,410-314-1333,www.fairhillchurch.org,info@fairhillchurch.org,Rev. Stephen Coward,09-26-25,N,N,Y,,,Functional
Heritage,Faith Presbyterian Church,302-764-8615,www.faithwilmington.com,office@faithwilmington.com,Rev. Kevin Koslowsky,09-26-25,Y,Y,Y,N,N,Functional
Heritage,Good News Church,302-239-7631,goodnewsde.com,office@goodnewschurchde.com,Rev. Samuel D. DeSocio,09-26-25,N,N,N,,,Functional
Heritage,Gospel Church for All Nations,302-388-1147,www.gospelcan.org,douglperkins@gmail.com,Rev. Douglas L. Perkins,09-26-25,Y,N,Y,N,,Functional
Heritage,Grace Church PCA,302-734-8150,www.gracedover.com,grace@gracedover.com,Rev. Joshua Suh,09-26-25,Y,Y,Y,N,Y,Functional
Heritage,Great Exchange Church,-,greatexchangechurch.org,tyler@greatexchangechurch.org,Rev. Tyler James Brown,09-26-25,N,N,N,,,Functional
Heritage,Heritage Presbyterian Church,302-328-3800,www.heritagepca.net,office@heritagepca.net,Rev. Ruben Sernas,09-26-25,Y,Y,Y,N,N,Functional
Heritage,Hope Presbyterian Church,484-589-0464,explorehopechurch.org,pastorwill@explorehopechurch.org,Rev. William Stern,09-26-25,Y,N,Y,N,,Functional
Heritage,Providence Presbyterian Church,410-546-0577,www.providencesalisbury.org,jason.shelton@providencesalisbury.org,Rev. Jason B. Shelton,09-26-25,Y,Y,Y,N,N,Functional
Heritage,Shore Harvest Presbyterian Church,410-763-7070,www.shoreharvest.org,scott.shaw@shoreharvest.org,Rev. Scott Shaw,09-26-25,Y,Y,Y,N,N,Functional
Heritage,"Stillwaters Presbyterian Church, PCA",610-869-2009,www.stillwatersfamily.com,tony3stephens3@gmail.com,-,09-26-25,Y,Y,Y,N,N,Functional
Heritage,The Town (PCA),302-464-5782,www.thetown.org,info@thetown.org,Rev. Daniel Andrew Betters,09-26-25,Y,Y,Y,N,N,Functional
Highlands,Andrews Presbyterian Church,828-321-5635,www.andrewspca.org,milltownpops4@yahoo.com,Rev. Larry W. Wilson,09-27-25,N,N,N,,,Functional
Highlands,Arden Presbyterian Church,828-684-7221,www.ardenpres.org,info@ardenpres.org,Rev. Wesley Strebeck,09-27-25,Y,Y,Y,N,N,Functional
Highlands,Cornerstone Presbyterian Church,828-884-3305,www.cornerstonepcabrevard.com,cornerstonep@comporium.net,Rev. H. Andrew Silman,09-27-25,Y,N,Y,N,,Functional
Highlands,Covenant Presbyterian Church,828-693-8651,www.covpca.org,secretary@covpca.org,Rev. Stephen Mirich Jr.,09-27-25,Y,Y,Y,N,N,Functional
Highlands,Covenant Presbyterian Church,828-456-4381,www.covenantpcawaynesville.org,pastorlsjones@att.net,-,09-27-25,N,N,N,,,Functional
Highlands,Covenant Reformed Presbyterian Church,828-253-6578,www.covenantreformed.net,office@covenantreformed.net,Rev. Sean McCann,09-27-25,Y,Y,N,N,N,Functional
Highlands,CrossPoint Community Church,828-264-5288,www.crosspointboone.com,scottstewart25@gmail.com,Rev. M. Scott Stewart,09-27-25,Y,Y,Y,N,N,Functional
Highlands,Emmanuel Presbyterian Church,-,www.emmanuelpresbyterian.org,timjmcq@yahoo.com,Rev. Tim J. McQuitty,09-27-25,N,N,N,,,Functional
Highlands,Fairview Christian Fellowship,828-329-3514,fairviewfellowship.com,pastor@fairviewfellowship.com,Rev. Trevor Allen,09-27-25,Y,Y,N,N,N,Functional
Highlands,Faith Presbyterian Church,828-433-1052,www.morfaith.org,xmikep@gmail.com,Rev. Michael E. Thompson,09-27-25,Y,N,N,N,,Functional
Highlands,Fellowship Presbyterian Church,828-733-0859,www.fellowshippca.com,Fellowshippca@gmail.com,Rev. Cooper Starnes,09-27-25,Y,Y,N,N,N,Functional
Highlands,Fellowship Presbyterian Church,423-623-8652,-,-,Rev. David V. Dupee,N/A,,,,,,No Website
Highlands,First Presbyterian Church,828-645-7344,www.fpcweaverville.org,firstpca@fpcweaverville.com,Rev. Skip Gillikin,09-27-25,Y,N,Y,N,,Functional
Highlands,Frank Presbyterian Church,828-733-8777,-,bettyandhal@icloud.com,-,N/A,,,,,,No Website
Highlands,Friendship Presbyterian Church,828-357-5658,friendshippca.com,1137friendship@gmail.com,Rev. Robert R. Drake,09-27-25,N,N,N,,,Functional
Highlands,Grace & Peace Presbyterian Church,828-243-3488,graceandpeaceasheville.com,mayberrylsd@gmail.com,Rev. Jonathan D. Inman,09-27-25,N,N,N,,,Functional
Highlands,Grace Blue Ridge,828-393-5147,www.graceblueridge.com,info@graceblueridge.com,Rev. Chas Morris,09-27-25,Y,Y,Y,N,Y,Functional
Highlands,Grace Community,828-508-7836,-,revscotthill1@gmail.com,Rev. Scott E. Hill,N/A,,,,,,No Website
Highlands,Grace Foothills,828-338-8887,gracefoothills.org,gracefoothills@gmail.com,-,09-27-25,Y,N,N,N,,Functional
Highlands,Grace Highlands Presbyterian Church,-,www.gracehighlands.org,graham.gracehighlands@gmail.com,Rev. Graham Isaac Svendsen,09-27-25,Y,N,N,N,,Functional
Highlands,Grace Mills River,828-891-2006,www.gracemillsriver.org,gracemillsriverinfo@gmail.com,Rev. Patrick Lafferty,09-27-25,Y,Y,Y,N,Y,Functional
Highlands,Hazelwood Presbyterian Church,828-456-3912,www.hazelwoodpca.org,pastorhpcpca@gmail.com,Rev. Steven L. Muzio,09-27-25,Y,Y,N,N,N,Functional
Highlands,Malvern Hills Presbyterian Church,828-258-8624,mhpcasheville.org,mhpc.sec@gmail.com,Rev. Walt DeHart,09-27-25,Y,N,N,N,,Functional
Highlands,Memorial Presbyterian Church,423-543-2711,memorialpca.com,memorialpca@gmail.com,Rev. Tim Mindemann,09-27-25,Y,Y,Y,N,N,Functional
Highlands,Providence Presbyterian Church,828-837-9412,www.providencepcamurphy.org,providencemurphy@gmail.com,Rev. David Hina,09-27-25,Y,N,N,N,,Functional
Highlands,Redeemer Church PCA,828-586-5811,www.redeemersylva.org,redeemerpcasylva@gmail.com,Rev. Steven Hansen,09-27-25,N,N,N,,,Functional
Highlands,Trinity Presbyterian Church,828-299-3433,www.trinityasheville.com,tish@trinityasheville.com,Rev. Robert Recio,09-27-25,Y,Y,Y,N,N,Functional
Highlands,Whiteside Presbyterian Church,828-743-2122,-,-,Rev. Sam J. Forrester,N/A,,,,,,No Website
Hills and Plains,Christ Church Bentonville,479-644-9248,christchurchbentonville.org,christaylor@christchurchbentonville.org,Rev. Chris Taylor,09-27-25,Y,Y,N,N,N,Functional
Hills and Plains,Christ Community Church,479-305-0153,www.cccfay.com,office@cccfay.com,Rev. Dave Abney,09-27-25,Y,Y,Y,N,Y,Functional
Hills and Plains,Christ Presbyterian Church,918-749-1629,www.christpresbyterian.church,info@christpresbyterian.church,Rev. Jeremy Fair,09-27-25,Y,Y,Y,N,N,Functional
Hills and Plains,Christ Presbyterian Church of Claremore,918-342-5134,-,-,Rev. David Schwenk,N/A,,,,,,No Website
Hills and Plains,Christ the King Presbyterian Church,405-237-9285,www.ctknorman.org,mikebiggs@ctknorman.org,Rev. Martin S.C. (Mike) Biggs,09-27-25,Y,Y,N,N,N,Functional
Hills and Plains,Christ the King Presbyterian Church,417-553-1023,www.ctkjoplin.com,office@ctkjoplin.com,Rev. Levi Bakerink,09-27-25,Y,Y,Y,N,N,Functional
Hills and Plains,City Presbyterian Church,-,www.citypresokc.com,-,Rev. Jason Hsu,09-27-25,Y,N,Y,N,,Functional
Hills and Plains,Covenant Church,479-442-5267,www.covenantchurchpca.org,covenant@covenantchurchpca.org,Rev. Paul S. Sagan,09-27-25,Y,Y,Y,N,N,Functional
Hills and Plains,First Reformed Presbyterian Church,405-385-9818,www.frpcminco.org,jason@frpcminco.org,Rev. Jason Averill,09-27-25,Y,N,N,N,,Functional
Hills and Plains,Gospel Fellowship,417-766-3030,www.gospelsgf.org,dustin@gospelsgf.org,Rev. Dustin Ray,09-27-25,Y,N,N,N,,Functional
Hills and Plains,Grace & Peace Presbyterian Church,918-200-9169,graceandpeacetulsa.com,info@graceandpeacetulsa.com,Rev. Shane Hatfield,09-27-25,Y,N,Y,N,,Functional
Hills and Plains,Grace Presbyterian Church,405-334-9411,www.gracestillwater.com,admin@gracestillwater.com,Rev. Wilson Van Hooser,09-27-25,Y,N,Y,N,,Functional
Hills and Plains,Heritage Presbyterian Church,405-752-2270,www.heritagepca.org,email@heritagepca.org,Rev. Dr. Michael W. Philliber,09-27-25,Y,N,Y,N,,Functional
Hills and Plains,Hope Presbyterian Church,918-766-5109,hopepresbyterian.church,peterjohnson@hopepresbyterian.church,Rev. Peter Johnson,09-27-25,Y,N,Y,N,,Functional
